id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time
8sctx,1272,vectorized_logs,1706002796.7748177,1706002796.8045213,1706002796.8252864,1706002841.6137362,1706002841.6575966
qmsxn,1242,vectorized_logs,1706002793.6837745,1706002793.7126837,1706002793.731432,1706002841.657747,1706002841.6939473
7m8kc,1273,vectorized_logs,1706002796.9189858,1706002796.9348276,1706002796.9539,1706002841.6941555,1706002841.731301
24dql,1273,vectorized_logs,1706002796.8766446,1706002796.9228163,1706002796.9526224,1706002841.7314644,1706002841.7653124
8sctx,1273,vectorized_logs,1706002796.8777342,1706002796.9271796,1706002796.960601,1706002841.765484,1706002841.8020504
qmsxn,1243,vectorized_logs,1706002793.7853863,1706002793.8327973,1706002793.863099,1706002841.8021975,1706002841.837186
7m8kc,1274,vectorized_logs,1706002797.0207338,1706002797.0555456,1706002797.0865543,1706002841.8373318,1706002841.8716645
24dql,1274,vectorized_logs,1706002796.9785094,1706002797.0540671,1706002797.0843163,1706002841.8717964,1706002841.9085653
8sctx,1274,vectorized_logs,1706002796.9795415,1706002797.062143,1706002797.0936623,1706002841.9086912,1706002841.9418879
qmsxn,1244,vectorized_logs,1706002793.8862147,1706002793.964283,1706002793.9961536,1706002841.942027,1706002841.97427
7m8kc,1275,vectorized_logs,1706002797.1222472,1706002797.188274,1706002797.217964,1706002841.9744196,1706002842.0099938
24dql,1275,vectorized_logs,1706002797.0819075,1706002797.0849464,1706002797.1043644,1706002842.0102155,1706002842.0453928
8sctx,1275,vectorized_logs,1706002797.0819125,1706002797.0942972,1706002797.1135006,1706002842.0455332,1706002842.0773776
qmsxn,1245,vectorized_logs,1706002793.9880412,1706002793.9966354,1706002794.0152435,1706002842.0774891,1706002842.1129858
7m8kc,1276,vectorized_logs,1706002797.2233088,1706002797.319363,1706002797.3553877,1706002842.1131449,1706002842.1517146
24dql,1276,vectorized_logs,1706002797.1829312,1706002797.2059286,1706002797.235705,1706002842.15185,1706002842.1873577
8sctx,1276,vectorized_logs,1706002797.1829007,1706002797.2143984,1706002797.2439048,1706002842.1875172,1706002842.2235591
qmsxn,1246,vectorized_logs,1706002794.090018,1706002794.116503,1706002794.1486845,1706002842.2236867,1706002842.257901
7m8kc,1277,vectorized_logs,1706002797.3241928,1706002797.3561518,1706002797.3760653,1706002842.2580457,1706002842.2936687
24dql,1277,vectorized_logs,1706002797.2844477,1706002797.337125,1706002797.3659248,1706002842.2938502,1706002842.3268855
8sctx,1277,vectorized_logs,1706002797.2844923,1706002797.3454733,1706002797.3764012,1706002842.3270457,1706002842.3609993
qmsxn,1247,vectorized_logs,1706002794.1916442,1706002794.249992,1706002794.2821667,1706002842.361141,1706002842.3935137
7m8kc,1278,vectorized_logs,1706002797.4263294,1706002797.4782286,1706002797.510359,1706002842.393658,1706002842.4291668
24dql,1278,vectorized_logs,1706002797.386402,1706002797.4677317,1706002797.4986668,1706002842.4293306,1706002842.465356
8sctx,1278,vectorized_logs,1706002797.386349,1706002797.4776874,1706002797.509369,1706002842.46548,1706002842.4969726
qmsxn,1248,vectorized_logs,1706002794.292758,1706002794.3834686,1706002794.4141736,1706002842.497158,1706002842.5300841
7m8kc,1279,vectorized_logs,1706002797.5282714,1706002797.6116762,1706002797.6364942,1706002842.5301952,1706002842.5604405
24dql,1279,vectorized_logs,1706002797.4899209,1706002797.4992855,1706002797.5185626,1706002842.5605607,1706002842.595028
8sctx,1279,vectorized_logs,1706002797.4899275,1706002797.5100765,1706002797.5299704,1706002842.5951476,1706002842.6288939
qmsxn,1249,vectorized_logs,1706002794.3936172,1706002794.4147131,1706002794.4331903,1706002842.6290455,1706002842.666554
7m8kc,1280,vectorized_logs,1706002797.6299312,1706002797.6370478,1706002797.6570914,1706002842.6666806,1706002842.7033875
24dql,1280,vectorized_logs,1706002797.591177,1706002797.6194265,1706002797.6470287,1706002842.7035248,1706002842.7416472
8sctx,1280,vectorized_logs,1706002797.591359,1706002797.6308372,1706002797.6582892,1706002842.7417789,1706002842.7760649
qmsxn,1250,vectorized_logs,1706002794.495155,1706002794.5344827,1706002794.5664139,1706002842.776201,1706002842.8151095
7m8kc,1281,vectorized_logs,1706002797.7306993,1706002797.7587698,1706002797.7886295,1706002842.8152456,1706002842.8490345
24dql,1281,vectorized_logs,1706002797.6930242,1706002797.748709,1706002797.7783136,1706002842.8491738,1706002842.882856
8sctx,1281,vectorized_logs,1706002797.692838,1706002797.7599673,1706002797.7910995,1706002842.8830082,1706002842.920038
qmsxn,1251,vectorized_logs,1706002794.59653,1706002794.6675901,1706002794.7050896,1706002842.9201863,1706002842.9574301
7m8kc,1282,vectorized_logs,1706002797.8325195,1706002797.8906016,1706002797.9205356,1706002842.9576185,1706002842.9931784
24dql,1282,vectorized_logs,1706002797.7943149,1706002797.8797474,1706002797.9097474,1706002842.993343,1706002843.026566
8sctx,1282,vectorized_logs,1706002797.793695,1706002797.8922944,1706002797.9240248,1706002843.026692,1706002843.0632298
qmsxn,1252,vectorized_logs,1706002794.6978965,1706002794.7056239,1706002794.724276,1706002843.0633621,1706002843.0965195
7m8kc,1283,vectorized_logs,1706002797.934225,1706002798.0216842,1706002798.0494936,1706002843.0966635,1706002843.1338217
24dql,1283,vectorized_logs,1706002797.897906,1706002797.9102538,1706002797.9293659,1706002843.1339567,1706002843.1671538
8sctx,1283,vectorized_logs,1706002797.8945217,1706002797.9245412,1706002797.9449048,1706002843.1672697,1706002843.198337
qmsxn,1253,vectorized_logs,1706002794.7985868,1706002794.8260047,1706002794.855007,1706002843.1984682,1706002843.2305262
7m8kc,1284,vectorized_logs,1706002798.0351725,1706002798.0501266,1706002798.0693698,1706002843.230638,1706002843.2650485
24dql,1284,vectorized_logs,1706002797.998862,1706002798.0305073,1706002798.0562801,1706002843.2651753,1706002843.2991066
8sctx,1284,vectorized_logs,1706002797.9962845,1706002798.046523,1706002798.0854976,1706002843.2992756,1706002843.3332245
qmsxn,1254,vectorized_logs,1706002794.8995852,1706002794.9561512,1706002794.9866908,1706002843.3333693,1706002843.364989
7m8kc,1285,vectorized_logs,1706002798.136319,1706002798.1710548,1706002798.2025392,1706002843.36513,1706002843.4011562
24dql,1285,vectorized_logs,1706002798.1004527,1706002798.157767,1706002798.1887696,1706002843.4013593,1706002843.443187
8sctx,1285,vectorized_logs,1706002798.0981815,1706002798.1867702,1706002798.215658,1706002843.4433255,1706002843.4815836
qmsxn,1255,vectorized_logs,1706002795.001911,1706002795.0880828,1706002795.1194768,1706002843.481752,1706002843.5189703
7m8kc,1286,vectorized_logs,1706002798.2382169,1706002798.3036935,1706002798.3349252,1706002843.5191188,1706002843.553933
24dql,1286,vectorized_logs,1706002798.201334,1706002798.2901769,1706002798.3215358,1706002843.5540617,1706002843.5899193
8sctx,1286,vectorized_logs,1706002798.2000985,1706002798.2161636,1706002798.2359674,1706002843.5900555,1706002843.6221414
qmsxn,1256,vectorized_logs,1706002795.1037023,1706002795.1201272,1706002795.1393049,1706002843.6223252,1706002843.655999
7m8kc,1287,vectorized_logs,1706002798.3388746,1706002798.436121,1706002798.4668167,1706002843.6561394,1706002843.6932244
24dql,1287,vectorized_logs,1706002798.3023357,1706002798.3220458,1706002798.3411815,1706002843.69343,1706002843.7292135
8sctx,1287,vectorized_logs,1706002798.300828,1706002798.33672,1706002798.3563747,1706002843.7293403,1706002843.763596
qmsxn,1257,vectorized_logs,1706002795.2056513,1706002795.240716,1706002795.2731674,1706002843.7637415,1706002843.7973528
7m8kc,1288,vectorized_logs,1706002798.4397523,1706002798.4673758,1706002798.486404,1706002843.7974894,1706002843.8340867
24dql,1288,vectorized_logs,1706002798.4042397,1706002798.4426968,1706002798.471513,1706002843.834221,1706002843.8644564
8sctx,1288,vectorized_logs,1706002798.4024105,1706002798.4590256,1706002798.4892778,1706002843.8645906,1706002843.9015317
qmsxn,1258,vectorized_logs,1706002795.3074248,1706002795.3744557,1706002795.4064875,1706002843.901642,1706002843.9305458
7m8kc,1289,vectorized_logs,1706002798.5412483,1706002798.5875392,1706002798.6196144,1706002843.9306784,1706002843.9621654
24dql,1289,vectorized_logs,1706002798.5060918,1706002798.572684,1706002798.6023262,1706002843.962321,1706002843.997829
8sctx,1289,vectorized_logs,1706002798.5041687,1706002798.59069,1706002798.622411,1706002843.997976,1706002844.0291376
qmsxn,1259,vectorized_logs,1706002795.4090025,1706002795.507758,1706002795.5378242,1706002844.0292761,1706002844.0644178
7m8kc,1290,vectorized_logs,1706002798.6430101,1706002798.7209818,1706002798.7515447,1706002844.0645564,1706002844.0994592
24dql,1290,vectorized_logs,1706002798.607408,1706002798.7035127,1706002798.7333999,1706002844.0996802,1706002844.1387901
8sctx,1290,vectorized_logs,1706002798.6054933,1706002798.622899,1706002798.6426637,1706002844.1389208,1706002844.1708188
qmsxn,1260,vectorized_logs,1706002795.5097723,1706002795.5383158,1706002795.556937,1706002844.171014,1706002844.2054942
7m8kc,1291,vectorized_logs,1706002798.7462032,1706002798.7520862,1706002798.770936,1706002844.2056339,1706002844.240991
24dql,1291,vectorized_logs,1706002798.7080162,1706002798.7338996,1706002798.7524216,1706002844.2411354,1706002844.275667
8sctx,1291,vectorized_logs,1706002798.7061598,1706002798.7436924,1706002798.7702763,1706002844.2758038,1706002844.309171
qmsxn,1261,vectorized_logs,1706002795.6115952,1706002795.658342,1706002795.6868596,1706002844.3092961,1706002844.3443356
7m8kc,1292,vectorized_logs,1706002798.8478684,1706002798.8724537,1706002798.9042685,1706002844.344491,1706002844.3813105
24dql,1292,vectorized_logs,1706002798.8094726,1706002798.8535914,1706002798.8841376,1706002844.3814492,1706002844.4204998
8sctx,1292,vectorized_logs,1706002798.8075798,1706002798.871803,1706002798.9046545,1706002844.420719,1706002844.4632978
qmsxn,1262,vectorized_logs,1706002795.7134912,1706002795.7882204,1706002795.8213024,1706002844.4634454,1706002844.5002036
7m8kc,1293,vectorized_logs,1706002798.949448,1706002799.0058122,1706002799.04014,1706002844.5003917,1706002844.5360827
24dql,1293,vectorized_logs,1706002798.9112346,1706002798.985417,1706002799.0154235,1706002844.5362065,1706002844.5657766
8sctx,1293,vectorized_logs,1706002798.9091237,1706002799.0060546,1706002799.0380359,1706002844.5659363,1706002844.5998092
qmsxn,1263,vectorized_logs,1706002795.817901,1706002795.8219366,1706002795.8411117,1706002844.5999525,1706002844.636362
7m8kc,1294,vectorized_logs,1706002799.0513306,1706002799.1414459,1706002799.171517,1706002844.6365123,1706002844.6693285
24dql,1294,vectorized_logs,1706002799.0150328,1706002799.016031,1706002799.0346482,1706002844.6694436,1706002844.702063
8sctx,1294,vectorized_logs,1706002799.0139112,1706002799.0387113,1706002799.0587451,1706002844.7021859,1706002844.73503
qmsxn,1264,vectorized_logs,1706002795.9186025,1706002795.942385,1706002795.9750013,1706002844.735148,1706002844.7657595
7m8kc,1295,vectorized_logs,1706002799.152127,1706002799.1720507,1706002799.1911166,1706002844.7659016,1706002844.7974064
24dql,1295,vectorized_logs,1706002799.1166086,1706002799.135973,1706002799.16754,1706002844.7975383,1706002844.832819
8sctx,1295,vectorized_logs,1706002799.1152384,1706002799.1603482,1706002799.1926072,1706002844.832966,1706002844.8663163
qmsxn,1265,vectorized_logs,1706002796.019976,1706002796.0763135,1706002796.1065536,1706002844.8664446,1706002844.901901
7m8kc,1296,vectorized_logs,1706002799.2538676,1706002799.2922766,1706002799.3229525,1706002844.902031,1706002844.9442465
24dql,1296,vectorized_logs,1706002799.2183595,1706002799.2691696,1706002799.2998877,1706002844.9444304,1706002844.983122
8sctx,1296,vectorized_logs,1706002799.2166502,1706002799.2936816,1706002799.3243594,1706002844.9832716,1706002845.0187814
qmsxn,1266,vectorized_logs,1706002796.1219018,1706002796.2079911,1706002796.2388623,1706002845.0189126,1706002845.056214
7m8kc,1297,vectorized_logs,1706002799.3552516,1706002799.4240892,1706002799.4544108,1706002845.0563536,1706002845.0894055
24dql,1297,vectorized_logs,1706002799.3197517,1706002799.4011717,1706002799.4316576,1706002845.08954,1706002845.122221
8sctx,1297,vectorized_logs,1706002799.3183408,1706002799.3248465,1706002799.3438776,1706002845.1223588,1706002845.15529
qmsxn,1267,vectorized_logs,1706002796.2228484,1706002796.239434,1706002796.2581842,1706002845.1554384,1706002845.186083
7m8kc,1298,vectorized_logs,1706002799.456618,1706002799.5555868,1706002799.5851076,1706002845.1862078,1706002845.2168703
24dql,1298,vectorized_logs,1706002799.4214952,1706002799.4321833,1706002799.4519382,1706002845.216996,1706002845.2514162
8sctx,1298,vectorized_logs,1706002799.419367,1706002799.4457278,1706002799.4762962,1706002845.2515635,1706002845.2876554
qmsxn,1268,vectorized_logs,1706002796.324974,1706002796.359633,1706002796.392017,1706002845.287805,1706002845.3175051
7m8kc,1299,vectorized_logs,1706002799.5576224,1706002799.585612,1706002799.6045032,1706002845.3176522,1706002845.3618078
24dql,1299,vectorized_logs,1706002799.522978,1706002799.5532598,1706002799.583609,1706002845.3619838,1706002845.408229
8sctx,1299,vectorized_logs,1706002799.5207474,1706002799.5779476,1706002799.6082156,1706002845.4083588,1706002845.4412155
qmsxn,1269,vectorized_logs,1706002796.4265025,1706002796.493495,1706002796.5234065,1706002845.441342,1706002845.4723704
7m8kc,1300,vectorized_logs,1706002799.6592088,1706002799.7059948,1706002799.7373192,1706002845.4725337,1706002845.5071657
24dql,1300,vectorized_logs,1706002799.624393,1706002799.6849785,1706002799.7156436,1706002845.5073643,1706002845.541446
8sctx,1300,vectorized_logs,1706002799.6228993,1706002799.7100832,1706002799.7401721,1706002845.541572,1706002845.5782444
qmsxn,1270,vectorized_logs,1706002796.5272572,1706002796.6247897,1706002796.6551023,1706002845.5783913,1706002845.6176538
7m8kc,1301,vectorized_logs,1706002799.7609584,1706002799.8385227,1706002799.8698504,1706002845.6177945,1706002845.6511724
24dql,1301,vectorized_logs,1706002799.725899,1706002799.8169062,1706002799.8476262,1706002845.6513247,1706002845.6901176
8sctx,1301,vectorized_logs,1706002799.724346,1706002799.740755,1706002799.759608,1706002845.6902695,1706002845.7246408
qmsxn,1271,vectorized_logs,1706002796.6280537,1706002796.6557262,1706002796.6746557,1706002845.724768,1706002845.7584033
7m8kc,1302,vectorized_logs,1706002799.8658957,1706002799.8703537,1706002799.8893356,1706002845.7585382,1706002845.7887595
24dql,1302,vectorized_logs,1706002799.8265913,1706002799.848158,1706002799.8668106,1706002845.7888958,1706002845.8249779
8sctx,1302,vectorized_logs,1706002799.8250678,1706002799.861481,1706002799.8913841,1706002845.8251166,1706002845.8596282
qmsxn,1272,vectorized_logs,1706002796.729711,1706002796.7762733,1706002796.8093617,1706002845.8598099,1706002845.8957036
7m8kc,1303,vectorized_logs,1706002799.9665828,1706002799.990678,1706002800.023347,1706002845.895837,1706002845.9297655
24dql,1303,vectorized_logs,1706002799.9278977,1706002799.9681242,1706002799.9999547,1706002845.9299405,1706002845.9646027
8sctx,1303,vectorized_logs,1706002799.9265628,1706002799.994708,1706002800.0255258,1706002845.9647443,1706002845.9952354
qmsxn,1273,vectorized_logs,1706002796.8310592,1706002796.9108055,1706002796.9408867,1706002845.995382,1706002846.0267658
7m8kc,1304,vectorized_logs,1706002800.0678406,1706002800.1246042,1706002800.1554503,1706002846.026895,1706002846.0589342
24dql,1304,vectorized_logs,1706002800.0291042,1706002800.101261,1706002800.1332638,1706002846.0591068,1706002846.0922358
8sctx,1304,vectorized_logs,1706002800.027855,1706002800.1268532,1706002800.1582084,1706002846.0923932,1706002846.1225877
qmsxn,1274,vectorized_logs,1706002796.9337673,1706002796.9414718,1706002796.960364,1706002846.1227067,1706002846.1597588
7m8kc,1305,vectorized_logs,1706002800.1698942,1706002800.2566385,1706002800.2877507,1706002846.159892,1706002846.1935854
24dql,1305,vectorized_logs,1706002800.1305733,1706002800.133824,1706002800.1524637,1706002846.193711,1706002846.227887
8sctx,1305,vectorized_logs,1706002800.1299887,1706002800.1587915,1706002800.1778805,1706002846.2280755,1706002846.2607403
qmsxn,1275,vectorized_logs,1706002797.0360684,1706002797.061767,1706002797.0934644,1706002846.2608697,1706002846.2939935
7m8kc,1306,vectorized_logs,1706002800.2739172,1706002800.2882733,1706002800.307198,1706002846.2941449,1706002846.326
24dql,1306,vectorized_logs,1706002800.2322354,1706002800.253631,1706002800.2842872,1706002846.3261476,1706002846.3593974
8sctx,1306,vectorized_logs,1706002800.2314796,1706002800.2798436,1706002800.308705,1706002846.3595467,1706002846.3930507
qmsxn,1276,vectorized_logs,1706002797.1378884,1706002797.19487,1706002797.2244747,1706002846.3931773,1706002846.4276142
7m8kc,1307,vectorized_logs,1706002800.3749633,1706002800.4083796,1706002800.4395509,1706002846.4277453,1706002846.4664216
24dql,1307,vectorized_logs,1706002800.3339756,1706002800.3854766,1706002800.4160674,1706002846.4665606,1706002846.5053785
8sctx,1307,vectorized_logs,1706002800.3328161,1706002800.4103093,1706002800.440682,1706002846.5055099,1706002846.5482695
